strateji,tohum,gun,masa,asci,salon,plan,servis,kizgin,kisi,ciro,memnuniyet,itibar,kasa
yuksek_fiyat,20268829,23,4,1,1,4,4,0,9,53365,5220,349,1029432
yuksek_fiyat,20268829,24,4,1,1,7,7,0,9,61425,5180,239,1075596
yuksek_fiyat,20268829,25,4,1,1,4,2,2,6,48555,3835,0,1112325
yuksek_fiyat,20268829,26,4,1,1,5,5,0,8,72410,4976,0,1167049
yuksek_fiyat,20268829,27,4,1,1,4,4,0,10,70590,6851,83,1220142
yuksek_fiyat,20268829,28,4,1,1,5,5,0,10,97240,5075,0,917563
yuksek_fiyat,20268829,29,4,1,1,4,3,1,7,67795,6022,0,968860
yuksek_fiyat,20268829,30,4,1,1,5,5,0,8,56810,4666,0,1011550
yuksek_fiyat,20268829,31,4,1,1,6,5,1,7,51220,4278,0,1050114
yuksek_fiyat,20268829,32,4,1,1,5,5,0,8,58175,6071,0,1093878
yuksek_fiyat,20268829,33,4,1,1,4,4,0,8,93275,5521,0,1164435
yuksek_fiyat,20268829,34,4,1,1,7,7,0,10,66690,5573,0,1214414
yuksek_fiyat,20268829,35,4,1,1,4,4,0,10,72735,3814,0,888971
yuksek_fiyat,20268829,36,4,1,1,7,7,0,8,64480,4810,0,937576
yuksek_fiyat,20268829,37,4,1,1,4,4,0,8,64675,5935,0,986014
yuksek_fiyat,20268829,38,4,1,1,6,6,0,8,53820,5019,0,1026343
yuksek_fiyat,20268829,39,4,1,1,3,2,1,6,39195,6856,0,1055913
yuksek_fiyat,20268829,40,4,1,2,6,4,2,6,53495,2571,0,1096024
yuksek_fiyat,20268829,41,4,1,2,4,4,0,10,63050,6042,0,1143161
yuksek_fiyat,20268829,42,4,1,2,6,6,0,10,68445,4782,75,730278
yuksek_fiyat,20268829,43,4,1,2,5,5,0,8,62010,6197,62,776998
yuksek_fiyat,20268829,44,4,1,2,4,4,0,8,72410,5804,36,831520
yuksek_fiyat,20268829,45,4,1,2,3,3,0,8,70785,7452,118,884850
yuksek_fiyat,20268829,46,4,1,2,4,4,0,8,83330,6568,150,947732
yuksek_fiyat,20268829,47,4,1,2,5,5,0,8,80665,6655,168,1008548
yuksek_fiyat,20268829,48,4,1,2,5,4,1,8,41860,5179,0,1039978
yuksek_fiyat,20268829,49,4,1,2,4,4,0,10,63830,6947,84,617892
yuksek_fiyat,20268829,50,4,1,2,2,2,0,8,51162,7990,399,657166
yuksek_fiyat,20268829,51,4,1,2,6,6,0,9,50830,6880,471,695267
yuksek_fiyat,20268829,52,4,1,2,6,6,0,9,84110,7367,564,758533
yuksek_fiyat,20268829,53,4,1,2,6,6,0,9,81965,1762,157,820039
yuksek_fiyat,20268829,54,4,1,2,2,2,0,8,62660,6893,230,866967
yuksek_fiyat,20268829,55,4,1,2,6,4,2,8,61165,3715,0,913071
yuksek_fiyat,20268829,56,4,1,2,7,7,0,10,89895,4141,0,504415
yuksek_fiyat,20268829,57,4,1,2,4,3,1,7,57005,5811,0,547472
yuksek_fiyat,20268829,58,4,1,2,5,5,0,8,73125,3573,0,602839
yuksek_fiyat,20268829,59,4,1,2,5,5,0,8,59995,6084,0,647922
yuksek_fiyat,20268829,60,4,1,2,4,4,0,8,53170,6251,73,687891
yuksek_fiyat,20276748,1,4,1,0,7,7,0,13,75075,3905,2765,856331
yuksek_fiyat,20276748,2,4,1,0,7,6,1,10,47775,5585,2623,892244
yuksek_fiyat,20276748,3,4,1,1,7,6,1,11,82290,2541,2118,954135
yuksek_fiyat,20276748,4,4,1,1,6,6,0,11,88920,6592,2153,1020965
yuksek_fiyat,20276748,5,4,1,1,4,4,0,11,85930,6299,2181,1085431
yuksek_fiyat,20276748,6,4,1,1,8,8,0,14,109915,6196,2176,1168206
yuksek_fiyat,20276748,7,4,1,1,9,8,1,13,102895,5912,2165,881117
yuksek_fiyat,20276748,8,4,1,1,3,3,0,11,72280,7930,2468,935095
yuksek_fiyat,20276748,9,4,1,1,5,5,0,12,68640,6321,2517,986557
yuksek_fiyat,20276748,10,4,1,1,6,6,0,12,81770,3407,2086,1048109
yuksek_fiyat,20276748,11,4,1,1,6,5,1,10,70460,3771,1560,1101145
yuksek_fiyat,20276748,12,4,1,1,6,6,0,10,67925,5451,1485,1152244
yuksek_fiyat,20276748,13,4,1,1,7,7,0,13,86385,4140,1176,1217276
yuksek_fiyat,20276748,14,4,1,1,8,6,2,10,56160,4125,946,890999
yuksek_fiyat,20276748,15,4,1,1,3,3,0,10,73060,6643,997,945850
yuksek_fiyat,20276748,16,4,1,1,4,4,0,10,84435,5884,982,1009666
yuksek_fiyat,20276748,17,4,1,1,4,4,0,10,67340,3635,608,1060154
yuksek_fiyat,20276748,18,4,1,1,4,3,1,7,60970,5438,457,1106271
yuksek_fiyat,20276748,19,4,1,1,5,5,0,9,63115,7157,502,1153700
yuksek_fiyat,20276748,20,4,1,1,7,7,0,11,101075,6808,596,1229844
yuksek_fiyat,20276748,21,4,1,1,4,4,0,11,80015,5340,449,918116
yuksek_fiyat,20276748,22,4,1,1,4,4,0,9,74945,6287,468,974361
yuksek_fiyat,20276748,23,4,1,1,6,6,0,9,70525,5092,376,1027364
yuksek_fiyat,20276748,24,4,1,1,3,3,0,9,68575,6401,440,1078910
yuksek_fiyat,20276748,25,4,1,1,6,6,0,9,63375,4292,286,1126717
yuksek_fiyat,20276748,26,4,1,1,4,4,0,8,53820,4307,153,1167125
yuksek_fiyat,20276748,27,4,1,1,8,8,0,10,64155,5734,15,1215176
yuksek_fiyat,20276748,28,4,1,1,6,6,0,10,65520,6126,7,888117
yuksek_fiyat,20276748,29,4,1,1,4,4,0,8,83980,6085,0,951249
yuksek_fiyat,20276748,30,4,1,1,4,4,0,8,61750,5017,0,997553
yuksek_fiyat,20276748,31,4,1,1,4,4,0,8,60905,6147,0,1043419
yuksek_fiyat,20276748,32,4,1,1,4,4,0,8,54860,4899,0,1084744
yuksek_fiyat,20276748,33,4,1,1,3,2,1,5,47645,7404,0,1120706
yuksek_fiyat,20276748,34,4,1,1,5,5,0,10,84175,6735,51,1184099
yuksek_fiyat,20276748,35,4,1,1,6,6,0,10,73840,5301,16,859652
yuksek_fiyat,20276748,36,4,1,1,5,5,0,8,54275,2666,0,900485
yuksek_fiyat,20276748,37,4,1,1,3,3,0,8,56615,6903,52,942734
yuksek_fiyat,20276748,38,4,1,1,5,4,1,7,66235,6909,72,992844
yuksek_fiyat,20276748,39,4,1,1,4,4,0,8,69225,7078,128,1045177
yuksek_fiyat,20276748,40,4,1,1,4,4,0,8,54470,7408,254,1086054
yuksek_fiyat,20276748,41,4,1,1,5,5,0,11,59020,5832,205,1130305
yuksek_fiyat,20276748,42,4,1,1,6,3,3,6,59280,3331,0,790737
yuksek_fiyat,20276748,43,4,1,1,3,3,0,8,58760,6667,74,834937
yuksek_fiyat,20276748,44,4,1,1,6,6,0,8,75920,4320,0,892111
yuksek_fiyat,20276748,45,4,1,1,4,3,1,7,51480,7485,0,930883
yuksek_fiyat,20276748,46,4,1,1,4,4,0,8,81510,6138,0,992166
yuksek_fiyat,20276748,47,4,1,1,6,6,0,8,57265,5208,0,1035171
yuksek_fiyat,20276748,48,4,1,1,9,9,0,10,81185,5609,0,1096299
yuksek_fiyat,20276748,49,4,1,1,5,5,0,10,143780,6584,0,817278
yuksek_fiyat,20276748,50,4,1,1,3,2,1,7,65520,6920,58,866802
yuksek_fiyat,20276748,51,4,1,1,5,5,0,8,70005,5926,48,919548
yuksek_fiyat,20276748,52,4,1,1,4,4,0,8,68770,4358,0,970970
yuksek_fiyat,20276748,53,4,1,1,5,5,0,8,54015,6608,21,1011679
yuksek_fiyat,20276748,54,4,1,1,3,3,0,8,80015,7562,180,1071514
yuksek_fiyat,20276748,55,4,1,1,4,4,0,10,68510,6965,336,1123148
yuksek_fiyat,20276748,56,4,1,1,8,8,0,11,85475,6336,378,794503
yuksek_fiyat,20276748,57,4,1,1,6,6,0,9,61295,5500,308,840590
yuksek_fiyat,20276748,58,4,1,1,6,6,0,8,72475,5769,0,895273
yuksek_fiyat,20276748,59,4,1,1,5,4,1,7,65715,4846,0,945020
yuksek_fiyat,20276748,60,4,1,1,3,3,0,8,62595,5124,0,992339
yuksek_fiyat,20284667,1,4,1,0,6,6,0,13,105885,6347,3055,879635
yuksek_fiyat,20284667,2,4,1,0,4,4,0,13,97500,6474,3094,953112
yuksek_fiyat,20284667,3,4,1,0,3,2,1,10,69537,7823,3203,1006225
yuksek_fiyat,20284667,4,4,1,1,7,4,3,10,67210,5929,2574,1056786
yuksek_fiyat,20284667,5,4,1,1,6,5,1,11,63050,5738,2530,1104042
yuksek_fiyat,20284667,6,4,1,2,10,8,2,13,83265,4819,2245,1166450
yuksek_fiyat,20284667,7,4,1,2,7,7,0,14,116721,3953,1152,818194
yuksek_fiyat,20284667,8,4,1,2,4,4,0,10,71240,6789,1216,872105
yuksek_fiyat,20284667,9,4,1,2,5,4,1,9,67015,4966,1061,922614
yuksek_fiyat,20284667,10,4,1,2,4,3,1,9,85930,5392,912,987328
yuksek_fiyat,20284667,11,4,1,2,5,5,0,9,64935,7208,987,1035951
yuksek_fiyat,20284667,12,4,1,2,6,6,0,10,65195,4259,821,1084930
yuksek_fiyat,20284667,13,4,1,2,5,5,0,12,80600,3962,376,1145717
yuksek_fiyat,20284667,14,4,1,2,8,8,0,11,74750,4703,187,760306
yuksek_fiyat,20284667,15,4,1,2,3,3,0,8,50050,6796,216,797838
yuksek_fiyat,20284667,16,4,1,2,5,4,1,6,43420,6933,175,830626
yuksek_fiyat,20284667,17,4,1,2,5,5,0,8,59280,3700,0,875322
yuksek_fiyat,20284667,18,4,1,2,3,3,0,8,47710,6265,2,911137
yuksek_fiyat,20284667,19,4,1,2,3,3,0,8,63245,5850,0,958342
yuksek_fiyat,20284667,20,4,1,2,5,4,1,9,65975,3792,0,1008159
yuksek_fiyat,20284667,21,4,1,2,4,3,1,8,82875,7750,125,623384
yuksek_fiyat,20284667,22,4,1,2,3,3,0,8,41340,3638,0,654456
yuksek_fiyat,20284667,23,4,1,2,4,4,0,8,76245,5524,0,711717
yuksek_fiyat,20284667,24,4,1,2,4,4,0,8,60060,4854,0,756712
yuksek_fiyat,20284667,25,4,1,2,5,5,0,8,51610,6211,0,795525
yuksek_fiyat,20284667,26,4,1,2,3,3,0,8,86385,6921,54,861007
yuksek_fiyat,20284667,27,4,1,2,5,5,0,10,93340,5830,7,931053
yuksek_fiyat,20284667,28,4,1,2,5,5,0,10,66560,5207,0,528323
yuksek_fiyat,20284667,29,4,1,2,4,4,0,8,64025,7068,61,576586
yuksek_fiyat,20284667,30,4,1,2,3,3,0,8,56485,7320,276,619078
yuksek_fiyat,20284667,31,4,1,2,3,3,0,8,44460,6198,295,652422
yuksek_fiyat,20284667,32,4,1,2,6,5,1,6,49075,2991,0,689565
yuksek_fiyat,20284667,33,4,1,2,3,3,0,8,47385,7077,112,725203
yuksek_fiyat,20284667,34,4,1,2,4,4,0,10,60515,6166,88,770682
yuksek_fiyat,20284667,35,4,1,2,6,6,0,10,65715,5486,29,361885
yuksek_fiyat,20284667,36,4,1,2,6,6,0,8,50505,5095,0,399949
yuksek_fiyat,20284667,37,4,1,2,4,4,0,8,58435,4276,0,443835
yuksek_fiyat,20284667,38,4,1,2,4,4,0,8,69680,4704,0,496369
yuksek_fiyat,20284667,39,4,1,2,6,6,0,8,44330,5291,0,529551
yuksek_fiyat,20284667,40,4,1,2,5,5,0,8,57525,6332,13,572721
yuksek_fiyat,20284667,41,4,1,2,5,4,1,9,57525,6010,0,616030
yuksek_fiyat,20284667,42,4,1,2,6,6,0,10,85215,3015,0,215956
yuksek_fiyat,20284667,43,4,1,2,6,6,0,8,69355,6773,39,268199
yuksek_fiyat,20284667,44,4,1,2,4,4,0,8,64740,5266,0,317071
yuksek_fiyat,20284667,45,4,1,2,5,5,0,8,51220,6818,136,355417
yuksek_fiyat,20284667,46,4,1,2,4,4,0,8,53950,2940,0,396033
yuksek_fiyat,20284667,47,4,1,2,5,5,0,8,74230,6883,16,452042
yuksek_fiyat,20284667,48,4,1,2,4,3,1,8,55770,5560,0,494110
yuksek_fiyat,20284667,49,4,1,2,3,3,0,10,88400,6911,231,90260
yuksek_fiyat,20284667,50,4,1,2,4,4,0,8,86320,6784,366,155283
yuksek_fiyat,20284667,51,4,1,2,4,4,0,9,66365,7417,477,205091
yuksek_fiyat,20284667,52,4,1,2,6,5,1,7,89895,2826,79,273229
yuksek_fiyat,20284667,53,4,1,2,4,4,0,8,77740,6753,493,331750
yuksek_fiyat,20284667,54,4,1,2,4,4,0,9,64870,6767,558,380451
yuksek_fiyat,20284667,55,4,1,2,6,5,1,10,101010,6736,572,456908
yuksek_fiyat,20284667,56,4,1,2,3,3,0,11,94315,1989,0,51722
yuksek_fiyat,20284667,57,4,1,2,7,7,0,8,47125,4398,0,87162
yuksek_fiyat,20284667,58,4,1,2,4,4,0,8,44850,5567,0,120862
yuksek_fiyat,20284667,59,4,1,2,4,4,0,8,61945,4165,0,167661
yuksek_fiyat,20284667,60,4,1,2,5,5,0,8,71890,5611,0,221551
yuksek_fiyat,20292586,1,4,1,0,6,6,0,13,68510,7095,3158,851600
yuksek_fiyat,20292586,2,4,1,0,8,8,0,13,80925,4268,2758,912390
yuksek_fiyat,20292586,3,4,1,0,5,5,0,12,90155,5949,2753,980377
yuksek_fiyat,20292586,4,4,1,0,7,7,0,12,94640,3736,2369,1051530
yuksek_fiyat,20292586,5,4,1,0,7,7,0,12,96395,4921,2222,1124182
yuksek_fiyat,20292586,6,4,1,0,7,7,0,14,83915,5839,2190,1187074
yuksek_fiyat,20292586,7,4,1,0,8,8,0,14,83395,5456,2217,956536
yuksek_fiyat,20292586,8,4,1,0,6,4,2,9,55835,4427,1880,998513
yuksek_fiyat,20292586,9,4,1,0,4,4,0,11,63570,6496,1995,1045982
yuksek_fiyat,20292586,10,4,1,0,9,9,0,11,70395,4863,2027,1098887
yuksek_fiyat,20292586,11,4,1,0,6,6,0,11,58695,5640,1976,1142915
yuksek_fiyat,20292586,12,4,1,0,7,6,1,10,81770,5144,1852,1204583
yuksek_fiyat,20292586,13,4,1,1,7,5,2,11,74750,3318,1311,1260848
yuksek_fiyat,20292586,14,4,1,1,5,5,0,13,94835,5207,1132,963802
yuksek_fiyat,20292586,15,4,1,1,5,5,0,10,59085,6168,1147,1008034
yuksek_fiyat,20292586,16,4,1,1,6,6,0,10,62400,6758,1207,1054805
yuksek_fiyat,20292586,17,4,1,1,5,5,0,10,64285,7240,1342,1103299
yuksek_fiyat,20292586,18,4,1,1,4,4,0,10,73905,6191,1344,1158561
yuksek_fiyat,20292586,19,4,1,1,5,5,0,10,85735,4519,1206,1222961
yuksek_fiyat,20292586,20,4,1,1,5,4,1,10,98410,5917,1428,1297298
yuksek_fiyat,20292586,21,4,1,2,8,7,1,11,69160,6117,1358,976971
yuksek_fiyat,20292586,22,4,1,2,4,4,0,10,54015,5075,1230,1017423
yuksek_fiyat,20292586,23,4,1,2,3,2,1,9,69290,7144,1311,1069116
yuksek_fiyat,20292586,24,4,1,2,5,5,0,10,77415,5272,1213,1127434
yuksek_fiyat,20292586,25,4,1,2,5,5,0,10,68770,5656,866,1179017
yuksek_fiyat,20292586,26,4,1,2,3,3,0,9,52260,3003,400,1218314
yuksek_fiyat,20292586,27,4,1,2,6,5,1,10,70915,6702,402,1271425
yuksek_fiyat,20292586,28,4,1,2,7,6,1,10,110305,3612,94,902241
yuksek_fiyat,20292586,29,4,1,2,4,4,0,8,74425,7196,239,958072
yuksek_fiyat,20292586,30,4,1,2,3,3,0,8,65065,7908,517,1007089
yuksek_fiyat,20292586,31,4,1,2,5,5,0,9,64610,5807,370,1055692
yuksek_fiyat,20292586,32,4,1,2,5,5,0,9,66885,4262,0,1105749
yuksek_fiyat,20292586,33,4,1,2,5,5,0,8,61165,5298,0,1151687
yuksek_fiyat,20292586,34,4,1,2,6,4,2,7,60255,5846,0,1196977
yuksek_fiyat,20292586,35,4,1,2,6,6,0,10,86840,4156,0,804073
yuksek_fiyat,20292586,36,4,1,2,3,3,0,8,88725,7116,83,871109
yuksek_fiyat,20292586,37,4,1,2,5,5,0,8,66235,6152,86,920941
yuksek_fiyat,20292586,38,4,1,2,3,3,0,8,74880,6063,52,977328
yuksek_fiyat,20292586,39,4,1,2,3,3,0,8,44915,7133,162,1010994
yuksek_fiyat,20292586,40,4,1,2,3,3,0,8,63505,6127,494,1058763
yuksek_fiyat,20292586,41,4,1,2,6,5,1,10,82940,4791,615,1121733
yuksek_fiyat,20292586,42,4,1,2,4,4,0,11,72475,2508,51,711997
yuksek_fiyat,20292586,43,4,1,2,3,2,1,6,87360,6577,0,778284
yuksek_fiyat,20292586,44,4,1,2,4,4,0,8,53105,7162,85,818282
yuksek_fiyat,20292586,45,4,1,2,4,3,1,7,56875,6357,45,861191
yuksek_fiyat,20292586,46,4,1,2,5,5,0,8,53560,6288,33,901303
yuksek_fiyat,20292586,47,4,1,2,3,3,0,8,66950,7786,224,951238
yuksek_fiyat,20292586,48,4,1,2,6,5,1,7,83070,5914,0,1013982
yuksek_fiyat,20292586,49,4,1,2,3,3,0,10,73775,5876,0,599286
yuksek_fiyat,20292586,50,4,1,2,4,4,0,8,54145,4566,0,639884
yuksek_fiyat,20292586,51,4,1,2,4,4,0,8,54860,6887,56,681064
yuksek_fiyat,20292586,52,4,1,2,5,5,0,8,38025,6822,93,709415
yuksek_fiyat,20292586,53,4,1,2,3,3,0,8,50570,3662,0,747302
yuksek_fiyat,20292586,54,4,1,2,6,6,0,8,64220,5323,0,795587
yuksek_fiyat,20292586,55,4,1,2,4,4,0,10,76895,4305,0,853585
yuksek_fiyat,20292586,56,4,1,2,5,5,0,10,74685,4973,0,433535
yuksek_fiyat,20292586,57,4,1,2,3,3,0,8,51545,7526,144,472445
yuksek_fiyat,20292586,58,4,1,2,3,3,0,8,40040,6358,47,502407
yuksek_fiyat,20292586,59,4,1,2,6,6,0,8,61490,4441,8,548735
yuksek_fiyat,20292586,60,4,1,2,5,5,0,8,60255,5467,0,594003
yuksek_fiyat,20300505,1,4,1,0,5,5,0,13,71305,3183,2514,853346
yuksek_fiyat,20300505,2,4,1,0,6,5,1,11,63830,4939,2306,901236
yuksek_fiyat,20300505,3,4,1,1,7,6,1,11,81250,4309,2018,962180
yuksek_fiyat,20300505,4,4,1,1,6,6,0,11,76830,5315,1988,1019902
yuksek_fiyat,20300505,5,4,1,1,7,7,0,11,60970,4899,1827,1065724
yuksek_fiyat,20300505,6,4,1,1,7,5,2,10,79690,2962,1089,1125592
yuksek_fiyat,20300505,7,4,1,1,8,8,0,12,105365,4898,954,840251
yuksek_fiyat,20300505,8,4,1,1,7,6,1,9,79040,4122,728,899759
yuksek_fiyat,20300505,9,4,1,1,5,5,0,9,58955,4656,487,944051
yuksek_fiyat,20300505,10,4,1,1,6,6,0,9,64350,6343,794,992465
yuksek_fiyat,20300505,11,4,1,1,6,6,0,9,56485,3470,531,1034886
yuksek_fiyat,20300505,12,4,1,1,5,5,0,9,52195,5520,429,1074024
yuksek_fiyat,20300505,13,4,1,1,6,5,1,9,53040,2521,0,1113817
yuksek_fiyat,20300505,14,4,1,1,5,5,0,10,64935,2977,0,794380
yuksek_fiyat,20300505,15,4,1,1,2,2,0,8,73327,7526,285,851106
yuksek_fiyat,20300505,16,4,1,1,3,3,0,8,47385,6098,333,886537
yuksek_fiyat,20300505,17,4,1,1,5,5,0,9,59215,5418,202,930920
yuksek_fiyat,20300505,18,4,1,1,3,3,0,8,62725,7048,424,978241
yuksek_fiyat,20300505,19,4,1,1,4,4,0,9,36920,6484,411,1005783
yuksek_fiyat,20300505,20,4,1,1,3,3,0,11,96135,7831,785,1078033
yuksek_fiyat,20300505,21,4,1,1,7,6,1,11,81900,3120,175,767388
yuksek_fiyat,20300505,22,4,1,1,4,4,0,8,64220,7269,266,815740
yuksek_fiyat,20300505,23,4,1,1,4,4,0,8,82290,4697,71,877735
yuksek_fiyat,20300505,24,4,1,1,6,6,0,8,50830,5491,6,916015
yuksek_fiyat,20300505,25,4,1,1,4,4,0,8,66755,5693,0,966252
yuksek_fiyat,20300505,26,4,1,1,6,6,0,8,56810,6570,16,1008937
yuksek_fiyat,20300505,27,4,1,1,5,5,0,10,72059,6946,466,1063403
yuksek_fiyat,20300505,28,4,1,1,6,6,0,11,95875,4823,379,759744
yuksek_fiyat,20300505,29,4,1,1,4,4,0,9,51155,5266,310,798069
yuksek_fiyat,20300505,30,4,1,1,4,2,2,6,59995,6043,229,843559
yuksek_fiyat,20300505,31,4,1,1,5,5,0,8,75335,7078,268,900116
yuksek_fiyat,20300505,32,4,1,1,3,3,0,8,54600,6066,268,941350
yuksek_fiyat,20300505,33,4,1,1,5,5,0,8,52260,4429,149,980454
yuksek_fiyat,20300505,34,4,1,1,5,5,0,10,93860,5816,0,1050761
yuksek_fiyat,20300505,35,4,1,1,6,6,0,10,89440,5284,0,737852
yuksek_fiyat,20300505,36,4,1,1,5,5,0,8,42510,6471,9,769634
yuksek_fiyat,20300505,37,4,1,1,5,5,0,8,62985,6919,52,817050
yuksek_fiyat,20300505,38,4,1,1,5,5,0,8,78715,6557,83,876574
yuksek_fiyat,20300505,39,4,1,1,5,5,0,8,50180,6339,86,914061
yuksek_fiyat,20300505,40,4,1,1,3,3,0,8,49985,4594,0,951544
yuksek_fiyat,20300505,41,4,1,1,6,5,1,9,94250,7174,48,1022272
yuksek_fiyat,20300505,42,4,1,1,7,7,0,10,116389,7154,501,726702
yuksek_fiyat,20300505,43,4,1,1,4,3,1,7,35490,4014,146,753250
yuksek_fiyat,20300505,44,4,1,1,4,4,0,8,46930,5782,71,788534
yuksek_fiyat,20300505,45,4,1,1,7,7,0,8,54795,4515,0,829756
yuksek_fiyat,20300505,46,4,1,1,5,5,0,8,65260,7547,83,879004
yuksek_fiyat,20300505,47,4,1,1,5,5,0,8,52325,6004,99,918334
yuksek_fiyat,20300505,48,4,1,1,5,5,0,10,120835,4474,0,1009943
yuksek_fiyat,20300505,49,4,1,1,6,6,0,10,82355,6835,56,683514
yuksek_fiyat,20300505,50,4,1,1,3,3,0,8,86346,7878,335,749551
yuksek_fiyat,20300505,51,4,1,1,5,5,0,9,61035,5605,259,795486
yuksek_fiyat,20300505,52,4,1,1,4,3,1,7,61490,4877,101,841981
yuksek_fiyat,20300505,53,4,1,1,5,5,0,8,73710,5405,1,897479
yuksek_fiyat,20300505,54,4,1,1,3,3,0,8,67210,7032,102,948214
yuksek_fiyat,20300505,55,4,1,1,5,5,0,10,60385,4135,0,993328
yuksek_fiyat,20300505,56,4,1,1,4,4,0,10,80860,6415,77,661701
yuksek_fiyat,20300505,57,4,1,1,6,6,0,8,61880,6583,98,708315
yuksek_fiyat,20300505,58,4,1,1,3,3,0,8,55315,7166,157,749958
yuksek_fiyat,20300505,59,4,1,1,4,4,0,8,63765,7463,285,797993
yuksek_fiyat,20300505,60,4,1,1,3,3,0,8,61035,5355,195,844247
yuksek_fiyat,20308424,1,4,1,0,7,7,0,13,98670,6610,3088,874328
yuksek_fiyat,20308424,2,4,1,0,8,8,0,13,93860,3815,2812,945162
yuksek_fiyat,20308424,3,4,1,0,5,5,0,12,58695,6975,2980,989027
yuksek_fiyat,20308424,4,4,1,0,9,7,2,10,68705,2741,2440,1040698
yuksek_fiyat,20308424,5,4,1,1,9,8,1,11,76830,5499,2273,1098633
yuksek_fiyat,20308424,6,4,1,1,6,5,1,14,99710,6333,2366,1173533
yuksek_fiyat,20308424,7,4,1,1,5,5,0,15,88270,5713,2393,874875
yuksek_fiyat,20308424,8,4,1,1,7,7,0,12,86775,5407,2328,940027
yuksek_fiyat,20308424,9,4,1,1,7,7,0,12,73385,6710,2518,995117
yuksek_fiyat,20308424,10,4,1,1,7,7,0,12,77675,5483,2331,1053636
yuksek_fiyat,20308424,11,4,1,1,5,5,0,12,77480,4822,1977,1111703
yuksek_fiyat,20308424,12,4,1,1,4,4,0,11,72670,7737,2267,1165985
yuksek_fiyat,20308424,13,4,1,1,7,6,1,13,88400,5933,1990,1232550
yuksek_fiyat,20308424,14,4,1,1,5,5,0,14,96915,4959,2006,936999
yuksek_fiyat,20308424,15,4,1,1,4,3,1,9,71175,7448,2028,990792
yuksek_fiyat,20308424,16,4,1,1,5,5,0,11,123565,5990,2018,1083634
yuksek_fiyat,20308424,17,4,1,1,6,6,0,11,61815,4811,1774,1129876
yuksek_fiyat,20308424,18,4,1,1,6,6,0,11,65845,5707,1753,1179115
yuksek_fiyat,20308424,19,4,1,1,5,5,0,11,77350,6128,1724,1237270
yuksek_fiyat,20308424,20,4,1,1,7,7,0,13,70980,6448,1746,1290366
yuksek_fiyat,20308424,21,4,1,1,5,5,0,13,96525,4992,1558,990870
yuksek_fiyat,20308424,22,4,1,1,5,5,0,10,85735,5803,1536,1055505
yuksek_fiyat,20308424,23,4,1,1,7,7,0,10,72995,5685,1436,1110449
yuksek_fiyat,20308424,24,4,1,1,4,4,0,10,87685,3118,915,1176680
yuksek_fiyat,20308424,25,4,1,1,5,5,0,9,80795,6846,970,1237667
yuksek_fiyat,20308424,26,4,1,1,6,6,0,10,70265,5589,749,1290378
yuksek_fiyat,20308424,27,4,1,1,6,5,1,9,66950,4769,543,1340703
yuksek_fiyat,20308424,28,4,1,1,6,6,0,11,99255,5296,420,1039247
yuksek_fiyat,20308424,29,4,1,1,5,5,0,9,67860,5897,399,1089948
yuksek_fiyat,20308424,30,4,1,1,6,6,0,9,49920,7117,468,1127260
yuksek_fiyat,20308424,31,4,1,1,6,6,0,9,67470,4942,471,1178195
yuksek_fiyat,20308424,32,4,1,1,7,6,1,8,60710,4576,379,1223622
yuksek_fiyat,20308424,33,4,1,1,5,5,0,9,70655,5680,322,1276610
yuksek_fiyat,20308424,34,4,1,1,6,5,1,10,83915,5621,151,1339753
yuksek_fiyat,20308424,35,4,1,1,4,4,0,10,88335,6728,206,1025763
yuksek_fiyat,20308424,36,4,1,1,5,5,0,8,77480,4555,95,1084135
yuksek_fiyat,20308424,37,4,1,1,4,4,0,8,57720,2692,0,1127451
yuksek_fiyat,20308424,38,4,1,1,2,2,0,8,52390,8020,294,1166569
yuksek_fiyat,20308424,39,4,1,1,6,6,0,8,55315,2968,53,1207989
yuksek_fiyat,20308424,40,4,1,1,5,3,2,5,54210,2546,0,1249072
yuksek_fiyat,20308424,41,4,1,1,4,4,0,10,53729,7183,248,1289959
yuksek_fiyat,20308424,42,4,1,1,3,2,1,8,78520,6620,168,965086
yuksek_fiyat,20308424,43,4,1,1,5,5,0,8,68185,5068,63,1016138
yuksek_fiyat,20308424,44,4,1,1,2,2,0,8,84825,6112,47,1080146
yuksek_fiyat,20308424,45,4,1,1,4,4,0,8,59930,4907,0,1125386
yuksek_fiyat,20308424,46,4,1,1,4,4,0,8,52845,5949,0,1165023
yuksek_fiyat,20308424,47,4,1,1,3,2,1,6,53625,7233,0,1205433
yuksek_fiyat,20308424,48,4,1,1,5,5,0,10,98540,4520,0,1279493
yuksek_fiyat,20308424,49,4,1,1,4,4,0,10,60450,4847,0,936586
yuksek_fiyat,20308424,50,4,1,1,5,5,0,8,61490,4227,0,982740
yuksek_fiyat,20308424,51,4,1,1,3,3,0,8,47710,6726,39,1018430
yuksek_fiyat,20308424,52,4,1,1,4,4,0,8,74750,6509,69,1074922
yuksek_fiyat,20308424,53,4,1,1,3,3,0,8,78520,6095,63,1134164
yuksek_fiyat,20308424,54,4,1,1,3,3,0,8,43550,7235,248,1166788
yuksek_fiyat,20308424,55,4,1,1,7,7,0,10,79755,4869,93,1226651
yuksek_fiyat,20308424,56,4,1,1,4,1,3,4,49140,7167,0,871364
